2.27E-002,-0.05375
2.28E-002,-0.0538125
2.28E-002,-0.05375
2.29E-002,-0.05375
2.29E-002,-0.0537188
2.30E-002,-0.0537813
2.30E-002,-0.05375
2.31E-002,-0.0537813
2.31E-002,-0.05375
2.32E-002,-0.0537188
2.32E-002,-0.0537813
2.33E-002,-0.05375
2.33E-002,-0.0537188
2.34E-002,-0.0537188
2.34E-002,-0.0536875
2.35E-002,-0.0537813
2.35E-002,-0.0537813
2.36E-002,-0.0536875
2.36E-002,-0.0536563
2.37E-002,-0.0536875
2.37E-002,-0.0538125
2.38E-002,-0.0537188
2.38E-002,-0.0537813
2.39E-002,-0.0537188
2.39E-002,-0.0537188
2.40E-002,-0.0536875
2.40E-002,-0.05375
2.41E-002,-0.0537188
2.41E-002,-0.0537188
2.42E-002,-0.0537188
2.42E-002,-0.0537813
2.43E-002,-0.0537813
2.43E-002,-0.0537188
2.44E-002,-0.0537813
2.44E-002,-0.05375
2.45E-002,-0.0537188
2.45E-002,-0.0536875
2.46E-002,-0.05375
2.46E-002,-0.05375
2.47E-002,-0.0537188
2.47E-002,-0.0537188
2.48E-002,-0.0537188
2.48E-002,-0.05375
2.49E-002,-0.0537188
2.49E-002,-0.05375
2.50E-002,-0.0537188
2.50E-002,-0.0537188
2.51E-002,-0.0536563
2.51E-002,-0.0537813
2.52E-002,-0.0537813
2.52E-002,-0.0536875
2.53E-002,-0.0536563
2.53E-002,-0.0537813
2.54E-002,-0.05375
2.54E-002,-0.05375
2.55E-002,-0.0537188
2.55E-002,-0.0537813
2.56E-002,-0.0537813
2.56E-002,-0.0537188
2.57E-002,-0.0537813
2.57E-002,-0.05375
2.58E-002,-0.05375
2.58E-002,-0.0537813
2.59E-002,-0.0537813
2.59E-002,-0.0537188
2.60E-002,-0.0537813
2.60E-002,-0.0536875
2.61E-002,-0.0536563
2.61E-002,-0.0536875
2.62E-002,-0.0536563
2.62E-002,-0.0536563
2.63E-002,-0.0536563
2.63E-002,-0.05375
2.64E-002,-0.0536875
2.64E-002,-0.0536875
2.65E-002,-0.0536563
2.65E-002,-0.053625
2.66E-002,-0.0536875
2.66E-002,-0.0536875
2.67E-002,-0.05375
2.67E-002,-0.0536875
2.68E-002,-0.0537188
2.68E-002,-0.0537188
2.69E-002,-0.0537188
2.69E-002,-0.0537188
2.70E-002,-0.0538125
2.70E-002,-0.05375
2.71E-002,-0.0537188
2.71E-002,-0.0537188
2.72E-002,-0.0536875
2.72E-002,-0.0537188
2.73E-002,-0.05375
2.73E-002,-0.0537188
2.74E-002,-0.0537188
2.74E-002,-0.05375
2.75E-002,-0.0537188
2.75E-002,-0.0538125
2.76E-002,-0.0537188
2.76E-002,-0.0537813
2.77E-002,-0.0537188
2.77E-002,-0.0536875
2.78E-002,-0.0537188
2.78E-002,-0.0537813
2.79E-002,-0.05375
2.79E-002,-0.0536875
2.80E-002,-0.0537188
2.80E-002,-0.0536875
2.81E-002,-0.0537188
2.81E-002,-0.0536875
2.82E-002,-0.0537813
2.82E-002,-0.05375
2.83E-002,-0.0536875
2.83E-002,-0.0536563
2.84E-002,-0.0536563
2.84E-002,-0.0536875
2.85E-002,-0.0536875
2.85E-002,-0.0536875
2.86E-002,-0.0537188
2.86E-002,-0.0536875
2.87E-002,-0.0536563
2.87E-002,-0.0536875
2.88E-002,-0.0536875
2.88E-002,-0.053625
2.89E-002,-0.0536875
2.89E-002,-0.0536563
2.90E-002,-0.0536563
2.90E-002,-0.053625
2.91E-002,-0.0536875
2.91E-002,-0.053625
2.92E-002,-0.0536875
2.92E-002,-0.053625
2.93E-002,-0.0536875
2.93E-002,-0.0537188
2.94E-002,-0.0536875
2.94E-002,-0.0536563
2.95E-002,-0.0536875
2.95E-002,-0.0537188
2.96E-002,-0.0536875
2.96E-002,-0.05375
2.97E-002,-0.0536875
2.97E-002,-0.0536875
2.98E-002,-0.0537188
2.98E-002,-0.05375
2.99E-002,-0.05375
2.99E-002,-0.0537188
3.00E-002,-0.0536875
3.00E-002,-0.0537188
3.01E-002,-0.0537188
3.01E-002,-0.0537188
3.02E-002,-0.0537188
3.02E-002,-0.0537813
3.03E-002,-0.0537188
3.03E-002,-0.05375
3.04E-002,-0.0537188
3.04E-002,-0.0537188
3.05E-002,-0.0536563
3.05E-002,-0.0536875
3.06E-002,-0.05375
3.06E-002,-0.0537813
3.07E-002,-0.05375
3.07E-002,-0.0536875
3.08E-002,-0.0536563
3.08E-002,-0.0536875
3.09E-002,-0.0537188
3.09E-002,-0.0537188
3.10E-002,-0.0537813
3.10E-002,-0.0537188
3.11E-002,-0.0536875
3.11E-002,-0.0537188
3.12E-002,-0.0537188
3.12E-002,-0.0536563
3.13E-002,-0.0537188
3.13E-002,-0.05375
3.14E-002,-0.0537188
3.14E-002,-0.05375
3.15E-002,-0.0536875
3.15E-002,-0.0536875
3.16E-002,-0.0537188
3.16E-002,-0.0537188
3.17E-002,-0.0537188
3.17E-002,-0.0536563
3.18E-002,-0.0537188
3.18E-002,-0.0536875
3.19E-002,-0.0536875
3.19E-002,-0.0536563
3.20E-002,-0.0537188
3.20E-002,-0.0537188
3.21E-002,-0.05375
3.21E-002,-0.05375
3.22E-002,-0.0537188
3.22E-002,-0.0537813
3.23E-002,-0.0536875
3.23E-002,-0.0536875
3.24E-002,-0.05375
3.24E-002,-0.05375
3.25E-002,-0.05375
3.25E-002,-0.0537813
3.26E-002,-0.0538125
3.26E-002,-0.0536875
3.27E-002,-0.0536875
3.27E-002,-0.0536875
3.28E-002,-0.053625
3.28E-002,-0.0536875
3.29E-002,-0.0537188
3.29E-002,-0.05375
3.30E-002,-0.0536875
3.30E-002,-0.0536875
3.31E-002,-0.0537188
3.31E-002,-0.0537188
3.32E-002,-0.0536875
3.32E-002,-0.0536563
3.33E-002,-0.0536563
3.33E-002,-0.0536875
3.34E-002,-0.0537188
3.34E-002,-0.0536563
3.35E-002,-0.0537188
3.35E-002,-0.0536875
3.36E-002,-0.0536563
3.36E-002,-0.0537188
3.37E-002,-0.05375
3.37E-002,-0.0536875
3.38E-002,-0.05375
3.38E-002,-0.0537188
3.39E-002,-0.0537188
3.39E-002,-0.0537813
3.40E-002,-0.0536875
3.40E-002,-0.0537188
3.41E-002,-0.0537188
3.41E-002,-0.05375
3.42E-002,-0.0537188
3.42E-002,-0.0536563
3.43E-002,-0.0536875
3.43E-002,-0.05375
3.44E-002,-0.05375
3.44E-002,-0.0537188
3.45E-002,-0.0536563
3.45E-002,-0.0537188
3.46E-002,-0.0538125
3.46E-002,-0.0537188
3.47E-002,-0.05375
3.47E-002,-0.0537813
3.48E-002,-0.05375
3.48E-002,-0.053625
3.49E-002,-0.0536875
3.49E-002,-0.0536875
3.50E-002,-0.0537188
3.50E-002,-0.0537188
3.51E-002,-0.0537813
3.51E-002,-0.0536875
3.52E-002,-0.05375
3.52E-002,-0.0537813
3.53E-002,-0.0537188
3.53E-002,-0.05375
3.54E-002,-0.0538125
3.54E-002,-0.0538125
3.55E-002,-0.0537188
3.55E-002,-0.0537188
3.56E-002,-0.05375
3.56E-002,-0.0537188
3.57E-002,-0.0537813
3.57E-002,-0.05375
3.58E-002,-0.0536875
3.58E-002,-0.0536875
3.59E-002,-0.0536875
3.59E-002,-0.05375
3.60E-002,-0.0537188
3.60E-002,-0.0536563
3.61E-002,-0.0536563
3.61E-002,-0.0536875
3.62E-002,-0.0536875
3.62E-002,-0.0536563
3.63E-002,-0.0537813
3.63E-002,-0.0536875
3.64E-002,-0.0538438
3.64E-002,-0.0537188
3.65E-002,-0.0537813
3.65E-002,-0.0536875
3.66E-002,-0.0537813
3.66E-002,-0.0537813
3.67E-002,-0.05375
3.67E-002,-0.0536875
3.68E-002,-0.0537188
3.68E-002,-0.0536563
3.69E-002,-0.05375
3.69E-002,-0.0536875
3.70E-002,-0.0537188
3.70E-002,-0.0537188
3.71E-002,-0.0536875
3.71E-002,-0.05375
3.72E-002,-0.0537813
3.72E-002,-0.05375
3.73E-002,-0.0536875
3.73E-002,-0.0537813
3.74E-002,-0.0536875
3.74E-002,-0.0536875
3.75E-002,-0.0536875
3.75E-002,-0.0537188
3.76E-002,-0.0537813
3.76E-002,-0.053625
3.77E-002,-0.0536875
3.77E-002,-0.0537188
3.78E-002,-0.05375
3.78E-002,-0.0538125
3.79E-002,-0.05375
3.79E-002,-0.0537188
3.80E-002,-0.05375
3.80E-002,-0.0536563
3.81E-002,-0.053625
3.81E-002,-0.0536875
3.82E-002,-0.0536563
3.82E-002,-0.0536563
3.83E-002,-0.0536563
3.83E-002,-0.0536875
3.84E-002,-0.0536875
3.84E-002,-0.0536875
3.85E-002,-0.0537188
3.85E-002,-0.053625
3.86E-002,-0.0537188
3.86E-002,-0.0536875
3.87E-002,-0.0537188
3.87E-002,-0.0538125
3.88E-002,-0.05375
3.88E-002,-0.0537188
3.89E-002,-0.0536563
3.89E-002,-0.05375
3.90E-002,-0.0537188
3.90E-002,-0.0537188
3.91E-002,-0.05375
3.91E-002,-0.0537188
3.92E-002,-0.0537188
3.92E-002,-0.0536875
3.93E-002,-0.0536875
3.93E-002,-0.0536875
3.94E-002,-0.0537813
3.94E-002,-0.05375
3.95E-002,-0.05375
3.95E-002,-0.0537188
3.96E-002,-0.0537188
3.96E-002,-0.0537188
3.97E-002,-0.0537813
3.97E-002,-0.0537813
3.98E-002,-0.0537813
3.98E-002,-0.0537813
3.99E-002,-0.0537813
3.99E-002,-0.05375
4.00E-002,-0.05375
4.00E-002,-0.0536875
4.01E-002,-0.0537813
4.01E-002,-0.05375
4.02E-002,-0.0537188
4.02E-002,-0.0538125
4.03E-002,-0.05375
4.03E-002,-0.0537813
4.04E-002,-0.0537813
4.04E-002,-0.0537813
4.05E-002,-0.0537813
4.05E-002,-0.05375
4.06E-002,-0.0537188
4.06E-002,-0.0537188
4.07E-002,-0.0536875
4.07E-002,-0.0536875
4.08E-002,-0.0537188
4.08E-002,-0.0537188
4.09E-002,-0.0537188
4.09E-002,-0.0537813
4.10E-002,-0.05375
4.10E-002,-0.05375
4.11E-002,-0.0536875
4.11E-002,-0.05375
4.12E-002,-0.0537813
4.12E-002,-0.0538125
4.13E-002,-0.0537813
4.13E-002,-0.0537188
4.14E-002,-0.0538125
4.14E-002,-0.0538125
4.15E-002,-0.05375
4.15E-002,-0.0537188
4.16E-002,-0.0537813
4.16E-002,-0.05375
4.17E-002,-0.05375
4.17E-002,-0.05375
4.18E-002,-0.0537188
4.18E-002,-0.05375
4.19E-002,-0.0537188
4.19E-002,-0.0536875
4.20E-002,-0.0537188
4.20E-002,-0.05375
4.21E-002,-0.0538125
4.21E-002,-0.05375
4.22E-002,-0.0537813
4.22E-002,-0.0537188
4.23E-002,-0.0537813
4.23E-002,-0.0537813
4.24E-002,-0.0537188
4.24E-002,-0.0537813
4.25E-002,-0.0537813
4.25E-002,-0.0538125
4.26E-002,-0.0538125
4.26E-002,-0.0537813
4.27E-002,-0.0537813
4.27E-002,-0.0538125
4.28E-002,-0.0537813
4.28E-002,-0.05375
4.29E-002,-0.0537188
4.29E-002,-0.0537813
4.30E-002,-0.05375
4.30E-002,-0.05375
4.31E-002,-0.05375
4.31E-002,-0.0537813
4.32E-002,-0.05375
4.32E-002,-0.0536875
4.33E-002,-0.0537813
4.33E-002,-0.0537813
4.34E-002,-0.0537188
4.34E-002,-0.0537188
4.35E-002,-0.05375
4.35E-002,-0.0537813
4.36E-002,-0.0536875
4.36E-002,-0.0536875
4.37E-002,-0.0537813
4.37E-002,-0.0538125
4.38E-002,-0.05375
4.38E-002,-0.05375
4.39E-002,-0.05375
4.39E-002,-0.0537813
4.40E-002,-0.0538125
4.40E-002,-0.0538125
4.41E-002,-0.0538125
4.41E-002,-0.0537188
4.42E-002,-0.0536875
4.42E-002,-0.0538125
4.43E-002,-0.0537188
4.43E-002,-0.0537188
4.44E-002,-0.05375
4.44E-002,-0.0537813
4.45E-002,-0.05375
4.45E-002,-0.0537188
4.46E-002,-0.05375
4.46E-002,-0.05375
4.47E-002,-0.0537813
4.47E-002,-0.0537188
4.48E-002,-0.05375
4.48E-002,-0.0537813
4.49E-002,-0.0537188
4.49E-002,-0.0537813
4.50E-002,-0.05375
4.50E-002,-0.0536875
4.51E-002,-0.0537813
4.51E-002,-0.0536875
4.52E-002,-0.05375
4.52E-002,-0.05375
4.53E-002,-0.0536875
4.53E-002,-0.0537188
4.54E-002,-0.0537188
4.54E-002,-0.0536563
4.55E-002,-0.05375
4.55E-002,-0.05375
4.56E-002,-0.05375
4.56E-002,-0.0536875
4.57E-002,-0.05375
4.57E-002,-0.05375
4.58E-002,-0.0536875
4.58E-002,-0.05375
4.59E-002,-0.0536875
4.59E-002,-0.0537188
4.60E-002,-0.0538125
4.60E-002,-0.05375
4.61E-002,-0.0537188
4.61E-002,-0.05375
4.62E-002,-0.05375
4.62E-002,-0.0538125
4.63E-002,-0.05375
4.63E-002,-0.05375
4.64E-002,-0.0538125
4.64E-002,-0.0537813
4.65E-002,-0.0537813
4.65E-002,-0.0537188
4.66E-002,-0.0537813
4.66E-002,-0.0538125
4.67E-002,-0.0538438
4.67E-002,-0.05375
4.68E-002,-0.0537188
4.68E-002,-0.0538438
4.69E-002,-0.0537813
4.69E-002,-0.0537813
4.70E-002,-0.05375
4.70E-002,-0.0537813
4.71E-002,-0.05375
4.71E-002,-0.0538125
4.72E-002,-0.0538125
4.72E-002,-0.0537813
4.73E-002,-0.0536875
4.73E-002,-0.0538438
4.74E-002,-0.0537188
4.74E-002,-0.05375
4.75E-002,-0.05375
4.75E-002,-0.0537813
4.76E-002,-0.0538125
4.76E-002,-0.0538438
4.77E-002,-0.05375
4.77E-002,-0.05375
4.78E-002,-0.0538125
4.78E-002,-0.05375
4.79E-002,-0.05375
4.79E-002,-0.0536875
4.80E-002,-0.0537813
4.80E-002,-0.0537188
4.81E-002,-0.0537813
4.81E-002,-0.0538125
4.82E-002,-0.0537813
4.82E-002,-0.0537188
4.83E-002,-0.0538125
4.83E-002,-0.0537813
4.84E-002,-0.0537813
4.84E-002,-0.0538125
4.85E-002,-0.0538125
4.85E-002,-0.0537813
4.86E-002,-0.0537813
4.86E-002,-0.0537188
4.87E-002,-0.0537188
4.87E-002,-0.05375
4.88E-002,-0.0537188
4.88E-002,-0.0537188
4.89E-002,-0.0537813
4.89E-002,-0.0536875
4.90E-002,-0.0536875
4.90E-002,-0.05375
4.91E-002,-0.0537188
4.91E-002,-0.0536875
4.92E-002,-0.0536563
4.92E-002,-0.05375
4.93E-002,-0.0536875
4.93E-002,-0.0538438
4.94E-002,-0.0537188
4.94E-002,-0.0538125
4.95E-002,-0.0536875
4.95E-002,-0.0537188
4.96E-002,-0.0537188
4.96E-002,-0.0536875
4.97E-002,-0.05375
4.97E-002,-0.05375
4.98E-002,-0.0537813
4.98E-002,-0.05375
4.99E-002,-0.0536563
4.99E-002,-0.0537188
5.00E-002,-0.0536875
5.00E-002,-0.0536875
5.01E-002,-0.0537188
5.01E-002,-0.0536875
5.02E-002,-0.05375
5.02E-002,-0.0537188
5.03E-002,-0.0537188
5.03E-002,-0.0537813
5.04E-002,-0.0537188
5.04E-002,-0.0536875
5.05E-002,-0.0537188
5.05E-002,-0.0537188
5.06E-002,-0.0537188
5.06E-002,-0.0536563
5.07E-002,-0.0536875
5.07E-002,-0.0537813
5.08E-002,-0.0536563
5.08E-002,-0.0537188
5.09E-002,-0.0536875
5.09E-002,-0.0536875
